Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,total_vaccinations_per_hundred,gdp_per_capita,aged_70_older,life_expectancy,new_cases_smoothed_per_million,new_deaths_smoothed_per_million
0.0,0.0,0.0,0.0,0.0,0.0,99.88,0.0,0.12,0.0,0.0,133.06,85535.383,7.049,83.62,28.002,0.026
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,149.36,85535.383,7.049,83.62,16.319,0.105
0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0,0.16,0.0,0.0,160.74,85535.383,7.049,83.62,9.194,0.157
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,164.6,85535.383,7.049,83.62,37.773,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,167.98,85535.383,7.049,83.62,168.355,0.105
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,174.44,85535.383,7.049,83.62,439.526,1.074
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,181.34,85535.383,7.049,83.62,563.245,1.755
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,85535.383,7.049,83.62,655.556,2.41
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,85535.383,7.049,83.62,483.796,2.174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,13767.119,4.229,71.68,27.278,0.241
0.0,0.0,12.9,0.0,0.0,0.0,0.0,6.45,80.65,0.0,0.0,39.035,13767.119,4.229,71.68,11.346,0.483
5.26,0.0,45.61,0.0,0.0,0.0,0.0,21.05,28.08,0.0,0.0,39.035,13767.119,4.229,71.68,16.898,0.0
0.0,0.0,57.14,0.0,0.0,0.0,0.0,18.37,24.49,0.0,0.0,42.33,13767.119,4.229,71.68,63.97,1.207
0.0,0.0,74.42,0.0,0.0,0.0,0.0,18.6,6.98,0.0,0.0,9.15,13767.119,4.229,71.68,215.807,2.897
0.0,0.0,92.45,0.0,0.0,0.0,0.0,3.77,3.78,0.0,0.0,28.505,13767.119,4.229,71.68,398.785,11.104
0.0,0.0,94.59,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,24.4,13767.119,4.229,71.68,437.649,13.76
0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.61,13767.119,4.229,71.68,294.261,10.863
0.0,0.0,87.18,0.0,0.0,0.0,0.0,5.13,7.69,0.0,0.0,36.47,13767.119,4.229,71.68,240.912,9.414
0.0,0.0,82.86,0.0,0.0,0.0,5.71,5.71,5.72,0.0,0.0,40.08,13767.119,4.229,71.68,142.665,4.828
0.0,0.0,78.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,44.58,13767.119,4.229,71.68,146.527,3.621
0.0,0.0,62.79,0.0,0.0,0.0,34.88,2.33,0.0,0.0,0.0,52.12,13767.119,4.229,71.68,225.222,3.621
0.0,0.0,14.29,0.0,0.0,0.0,85.71,0.0,0.0,0.0,0.0,59.76,13767.119,4.229,71.68,493.653,5.311
0.0,0.0,4.26,0.0,0.0,0.0,95.74,0.0,0.0,0.0,0.0,63.97,13767.119,4.229,71.68,869.505,11.587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,98.18,0.0,0.0120833333333333,39.035,30155.152,9.167,77.54,506.5,4.683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,81.25,0.0,0.0,0.01,30155.152,9.167,77.54,1197.146,16.795
0.0,0.0,0.0,0.0,0.0,0.0,39.53,45.35,15.12,0.0,0.0,0.55,30155.152,9.167,77.54,1243.451,12.714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,2.04,30155.152,9.167,77.54,975.381,14.179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.62,15.38,0.0,0.0,4.2,30155.152,9.167,77.54,1002.535,14.65
7.69,0.0,0.0,0.0,0.0,0.0,40.38,43.27,8.66,0.0,0.0,7.08,30155.152,9.167,77.54,992.385,16.351
0.69,0.0,0.0,0.0,0.0,0.0,0.0,95.42,3.89,0.0,0.0,10.28,30155.152,9.167,77.54,909.01,17.031
1.2,0.0,0.0,0.0,0.0,0.0,5.66,90.22,2.92,0.0,0.0,14.83,30155.152,9.167,77.54,649.521,13.054
0.0,0.0,0.0,0.0,0.0,0.0,0.15,97.88,1.97,0.0,0.0,18.77,30155.152,9.167,77.54,407.769,14.441
0.97,0.0,0.0,0.0,0.0,0.0,4.22,94.32,0.49,0.0,0.0,24.45,30155.152,9.167,77.54,270.451,14.179
0.89,0.0,0.0,0.3,0.0,0.0,0.0,98.81,0.0,0.0,0.0,30.39,30155.152,9.167,77.54,189.64,7.22
0.0,0.0,0.0,0.0,0.0,0.0,0.3,99.7,0.0,0.0,0.0,38.65,30155.152,9.167,77.54,104.539,4.892
0.29,0.0,0.0,0.0,0.0,0.0,0.0,98.84,0.58,0.0,0.0,47.87,30155.152,9.167,77.54,53.708,1.23
0.34,0.0,0.0,0.0,0.0,0.0,10.94,88.22,0.5,0.0,0.0,56.72,30155.152,9.167,77.54,30.059,0.706
0.4,0.0,0.0,0.0,0.0,0.0,11.65,86.75,1.2,0.0,0.0,65.61,30155.152,9.167,77.54,12.636,0.34
0.0,0.0,0.0,0.0,0.0,0.0,65.7,33.47,0.83,0.0,0.0,72.87,30155.152,9.167,77.54,7.456,0.209
0.0,0.0,0.0,0.0,0.0,0.0,91.88,7.38,0.74,0.0,0.0,76.83,30155.152,9.167,77.54,9.182,0.183
0.0,0.0,0.0,0.0,0.0,0.0,98.92,1.08,0.0,0.0,0.0,80.3,30155.152,9.167,77.54,12.74,0.026
0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.32,0.0,0.0,0.0,82.76,30155.152,9.167,77.54,21.792,0.078
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,84.36,30155.152,9.167,77.54,55.042,0.078
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,85.62,30155.152,9.167,77.54,153.852,0.34
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,86.73,30155.152,9.167,77.54,272.884,2.093
0.0,0.0,0.0,0.0,0.0,0.0,99.93,0.0,0.07,0.0,0.0,87.54,30155.152,9.167,77.54,414.806,3.113
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,88.3,30155.152,9.167,77.54,989.69,3.349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,9.003,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,7.147,0.137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,6.46,0.412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,11.958,0.069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,14.982,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,38.416,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.405,31400.84,12.93,81.32,63.088,0.481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,72.17500000000001,31400.84,12.93,81.32,148.374,0.893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.8900000000000001,31400.84,12.93,81.32,714.793,4.192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.8900000000000001,31400.84,12.93,81.32,647.307,13.057
0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.11,96.84,0.0,0.0,1.8900000000000001,31400.84,12.93,81.32,703.316,18.28
0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,99.78,0.0,0.0,1.8900000000000001,31400.84,12.93,81.32,719.81,24.809
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,99.64,0.0,0.0,1.8900000000000001,31400.84,12.93,81.32,656.241,18.693
0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.48,99.28,0.0,0.0,0.66,31400.84,12.93,81.32,723.727,16.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,99.85,0.0,0.0,1.5,31400.84,12.93,81.32,952.164,12.645
0.0,0.0,0.0,0.0,0.0,0.29,0.0,1.45,98.26,0.0,0.0,3.12,31400.84,12.93,81.32,598.376,11.889
0.0,0.0,0.0,0.0,0.0,0.58,0.0,1.73,97.69,0.0,0.0,4.96,31400.84,12.93,81.32,492.335,7.766
0.63,0.0,0.0,0.0,0.0,0.86,0.0,9.9,88.61,0.0,0.0,7.25,31400.84,12.93,81.32,359.699,3.849
1.04,0.0,0.07,0.0,0.0,0.69,0.0,17.29,80.91,0.0,0.0,10.36,31400.84,12.93,81.32,367.946,2.955
0.54,0.0,0.0,0.0,0.0,0.93,0.0,50.46,48.07,0.0,0.0,14.32,31400.84,12.93,81.32,394.336,2.611
0.0,0.0,0.0,0.0,0.0,0.49,0.0,71.24,28.27,0.0,0.0,19.8,31400.84,12.93,81.32,512.609,3.986
0.05,0.0,0.0,0.15,0.0,0.15,0.0,84.22,15.43,0.0,0.0,25.43,31400.84,12.93,81.32,379.697,2.818
0.0,0.0,0.05,0.0,0.0,0.0,0.15,90.41,9.39,0.0,0.0,31.84,31400.84,12.93,81.32,320.526,3.78
0.0,0.0,0.16,0.0,0.08,0.0,0.16,94.77,4.83,0.0,0.0,41.77,31400.84,12.93,81.32,219.434,1.924
0.0,0.0,0.14,0.0,0.43,0.0,0.58,97.26,1.59,0.0,0.0,52.42,31400.84,12.93,81.32,133.942,1.374
0.0,0.0,0.31,0.0,0.0,0.0,2.15,96.78,0.76,0.0,0.0,65.22,31400.84,12.93,81.32,71.129,1.1
0.0,0.0,0.0,0.0,0.0,0.0,27.68,66.84,5.48,0.0,0.0,72.2,31400.84,12.93,81.32,17.25,0.275
0.0,0.0,0.63,0.0,0.0,0.0,69.62,26.37,3.38,0.0,0.0,78.61,31400.84,12.93,81.32,30.651,0.344
0.0,0.0,0.0,0.0,0.0,0.0,96.4,2.8,0.8,0.0,0.0,83.81,31400.84,12.93,81.32,32.644,0.206
0.0,0.0,0.0,0.0,0.0,0.0,98.81,0.97,0.22,0.0,0.0,88.1,31400.84,12.93,81.32,58.552,0.275
0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.15,0.1,0.0,0.0,91.93,31400.84,12.93,81.32,149.817,0.55
0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.0,0.04,0.0,0.0,95.42,31400.84,12.93,81.32,266.922,0.481
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,102.66,31400.84,12.93,81.32,502.575,2.268
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,106.45,31400.84,12.93,81.32,421.138,2.543
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,109.71,31400.84,12.93,81.32,471.237,1.649
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,110.99,31400.84,12.93,81.32,1133.113,4.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0025,39.035,46949.283,13.433,82.8,58.098,6.847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,52.305,4.654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,85.122,4.092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,101.334,2.278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,53.613,1.968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,22.876,1.308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,28.543,0.281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,14.426,0.155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,13.315,0.155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,37.767,0.211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,97.78,0.0,0.0,39.035,46949.283,13.433,82.8,58.604,-0.014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,103.964,0.211
0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,96.0,0.0,0.0,39.035,46949.283,13.433,82.8,310.822,1.181
0.94,0.0,0.0,0.0,0.0,0.0,0.94,1.89,96.23,0.0,0.0,39.035,46949.283,13.433,82.8,435.033,3.403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,39.035,46949.283,13.433,82.8,503.128,5.427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,99.43,0.0,0.0,39.035,46949.283,13.433,82.8,661.154,6.735
0.19,0.0,0.0,0.0,0.0,0.0,0.0,7.85,91.96,0.0,0.0,39.035,46949.283,13.433,82.8,581.135,6.299
0.35,0.0,0.0,0.0,0.0,0.0,0.0,20.42,79.23,0.0,0.0,39.035,46949.283,13.433,82.8,732.441,9.927
0.46,0.05,0.0,0.0,0.0,0.0,0.0,9.31,90.18,0.0,0.0,39.035,46949.283,13.433,82.8,332.953,9.589
2.19,0.02,0.15,0.0,0.0,0.0,0.0,25.72,71.92,0.0,0.0,39.035,46949.283,13.433,82.8,296.747,7.368
4.19,0.0,0.13,0.0,0.0,0.0,0.0,60.76,34.92,0.0,0.0,39.035,46949.283,13.433,82.8,319.947,3.107
3.08,0.0,0.1,0.0,0.0,0.01,0.0,78.96,17.85,0.0,0.0,39.035,46949.283,13.433,82.8,388.802,2.489
4.07,0.0,0.1,0.0,0.0,0.0,0.0,88.12,7.71,0.0,0.0,39.035,46949.283,13.433,82.8,446.351,1.631
5.54,0.0,0.16,0.03,0.01,0.04,0.02,90.88,3.32,0.0,0.0,39.035,46949.283,13.433,82.8,466.43,1.35
2.88,0.0,0.07,0.03,0.0,0.04,0.12,94.37,2.49,0.0,0.0,29.395,46949.283,13.433,82.8,600.905,2.348
2.41,0.0,0.05,0.0,0.03,0.0,0.22,95.16,2.13,0.0,0.0,29.395,46949.283,13.433,82.8,495.788,1.758
2.04,0.0,0.22,0.0,0.02,0.0,0.49,96.68,0.55,0.0,0.0,29.395,46949.283,13.433,82.8,412.451,1.434
1.92,0.0,0.34,0.0,0.0,0.0,2.0,94.91,0.83,0.0,0.0,29.395,46949.283,13.433,82.8,142.461,1.195
0.42,0.0,0.82,0.0,0.0,0.0,20.91,76.87,0.98,0.0,0.0,39.035,46949.283,13.433,82.8,75.842,0.717
0.45,0.0,0.88,0.0,0.0,0.03,36.71,61.02,0.91,0.0,0.0,39.035,46949.283,13.433,82.8,59.898,0.633
0.18,0.0,0.22,0.0,0.0,0.0,69.45,28.62,1.4,0.09,0.0,109.445,46949.283,13.433,82.8,23.34,0.169
0.03,0.0,0.24,0.0,0.0,0.0,94.61,4.59,0.44,0.03,0.0,109.445,46949.283,13.433,82.8,35.32,0.07
0.09,0.0,0.0,0.0,0.0,0.0,99.15,0.74,0.02,0.0,0.0,109.445,46949.283,13.433,82.8,63.244,0.028
0.0,0.0,0.03,0.0,0.0,0.0,99.77,0.18,0.0,0.02,0.0,113.505,46949.283,13.433,82.8,90.508,0.141
0.0,0.0,0.02,0.0,0.0,0.0,99.94,0.04,0.0,0.0,0.0,113.505,46949.283,13.433,82.8,99.998,0.098
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,46949.283,13.433,82.8,97.932,1.012
0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.06,0.0,0.0,0.0,113.505,46949.283,13.433,82.8,59.729,0.661
0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.04,0.0,0.0,0.0,113.505,46949.283,13.433,82.8,57.803,0.717
0.0,0.0,0.0,0.0,0.0,0.0,99.97,0.0,0.03,0.0,0.0,113.505,46949.283,13.433,82.8,77.558,0.45
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,46949.283,13.433,82.8,75.603,0.352
0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,90.0,0.0,0.1433333333333333,5.785,17336.469,4.321,75.05,29.223,3.2145
2.5,0.0,0.0,2.5,5.0,0.0,0.0,90.0,0.0,0.0,0.0,33.79,40778.23850000001,13.385000000000002,80.14,126.471,1.2885
0.0,0.0,0.0,0.0,3.03,0.0,3.03,84.85,9.09,0.0,0.0,27.375,35005.534,14.136,81.89,248.199,4.7785
0.0,0.0,0.0,0.0,8.11,0.0,0.0,91.89,0.0,0.0,0.0,29.395,36327.232,10.068,78.95,97.7105,2.4915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.395,36327.232,10.068,78.95,97.7105,2.4915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53,0.0,0.0,0.0,29.395,36327.232,10.068,78.95,97.7105,2.4915
0.0,0.0,0.0,0.0,0.0,0.0,12.82,87.18,0.0,0.0,0.0,39.035,36327.232,10.068,78.95,97.7105,2.4915
0.0,0.0,1.49,0.0,0.0,0.0,59.7,38.81,0.0,0.0,0.0,107.42,36327.232,10.068,78.95,130.23499999999999,0.969
0.0,0.0,0.0,0.0,0.0,0.0,94.56,4.76,0.0,0.0,0.0,107.36,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,93.65,6.35,0.0,0.0,0.0,107.42,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,97.18,2.46,0.01,0.35,0.0,107.42,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,98.65,0.68,-0.01,0.68,0.0,111.53999999999999,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,36327.232,10.068,78.95,102.55499999999999,0.415
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,36327.232,10.068,78.95,102.55499999999999,0.415
50.0,0.0,0.0,0.0,0.0,0.0,36.36000000000001,9.090000000000002,4.55,0.0,0.0,109.445,26382.287,5.586,73.4,1154.007,2.889
1.85,0.0,0.0,0.0,0.0,0.0,96.3,1.85,0.0,0.0,0.0,109.445,26382.287,5.586,73.4,1669.628,1.444
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,26382.287,5.586,73.4,592.169,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,26382.287,5.586,73.4,343.747,1.444
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,26382.287,5.586,73.4,531.508,0.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,26382.287,5.586,73.4,262.865,2.889
5.0,0.0,0.0,0.0,0.0,22.5,0.0,15.0,57.5,0.0,0.0,39.035,1429.813,1.525,61.04,6.807,0.017
0.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,30.0,0.0,0.0,39.035,1429.813,1.525,61.04,7.852,0.0
5.56,0.0,0.0,0.0,0.0,52.78,0.0,19.44,22.22,0.0,0.0,39.035,1429.813,1.525,61.04,11.205,0.118
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,113.505,1429.813,1.525,61.04,17.221,0.118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.13,16277.671,6.89,77.15,3.002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,97.3,0.0,0.0,5.13,16277.671,6.89,77.15,5.159,0.008
0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,90.0,0.0,0.0,11.385000000000002,16277.671,6.89,77.15,3.815,0.004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,90.62,0.0,0.0,5.13,16277.671,6.89,77.15,4.191,0.01
6.06,0.0,0.0,0.0,0.0,0.0,0.0,18.18,75.76,0.0,0.0,5.13,16277.671,6.89,77.15,6.337,0.0
1.85,0.0,0.0,0.0,0.0,1.85,0.0,10.19,86.11,0.0,0.0,5.13,16277.671,6.89,77.15,1.613,0.002
9.09,0.0,0.0,0.0,0.0,0.0,0.0,15.15,75.76,0.0,0.0,5.13,16277.671,6.89,77.15,1.779,0.008
0.78,0.0,0.78,0.0,0.0,0.78,1.55,89.92,6.19,0.0,0.0,0.95,16277.671,6.89,77.15,20.692,0.014
0.0,0.0,0.0,1.01,0.0,0.0,1.01,95.96,2.02,0.0,0.0,2.14,16277.671,6.89,77.15,27.605,0.261
4.07,0.0,0.0,0.0,0.0,0.0,10.02,83.53,2.38,0.0,0.0,3.35,16277.671,6.89,77.15,53.256,0.394
1.63,0.0,0.0,0.0,0.0,0.0,11.09,83.69,3.59,0.0,0.0,5.24,16277.671,6.89,77.15,56.323,0.46
0.44,0.0,0.0,0.0,0.0,0.0,30.13,69.43,0.0,0.0,0.0,9.31,16277.671,6.89,77.15,39.575,0.402
3.34,0.0,0.0,0.0,0.0,0.0,48.33,47.81,0.52,0.0,0.0,13.46,16277.671,6.89,77.15,58.3,0.564
1.54,0.0,0.0,0.0,0.0,0.0,69.74,28.72,0.0,0.0,0.0,18.45,16277.671,6.89,77.15,113.945,1.052
3.0,0.0,0.0,0.0,0.0,0.0,67.6,29.0,0.4,0.0,0.0,23.02,16277.671,6.89,77.15,199.136,1.479
0.38,0.0,0.0,0.0,0.0,0.0,78.03,21.21,0.38,0.0,0.0,30.27,16277.671,6.89,77.15,291.682,2.42
0.36,0.0,0.0,0.0,0.0,0.0,83.45,15.83,0.36,0.0,0.0,39.47,16277.671,6.89,77.15,282.795,3.733
1.1,0.0,0.0,0.0,0.0,0.0,94.87,3.66,0.37,0.0,0.0,51.34,16277.671,6.89,77.15,213.331,3.355
1.09,0.0,0.0,0.0,0.0,0.0,97.01,1.36,0.54,0.0,0.0,63.96,16277.671,6.89,77.15,192.85,2.01
0.0,0.0,0.0,0.0,0.0,0.0,98.53,1.47,0.0,0.0,0.0,109.445,16277.671,6.89,77.15,154.059,1.515
0.0,0.0,0.0,0.0,0.0,0.0,98.07,1.93,0.0,0.0,0.0,93.89,16277.671,6.89,77.15,148.866,1.195
0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.22,0.0,0.0,0.0,108.23,16277.671,6.89,77.15,124.643,0.941
0.0,0.0,7.14,0.0,0.0,0.0,0.0,1.43,91.43,0.0,0.0,1.26,28763.071,5.819,73.51,53.239,0.814
0.0,0.0,53.93,0.0,0.0,0.0,0.0,0.0,46.07,0.0,0.0,3.19,28763.071,5.819,73.51,170.507,2.036
0.0,0.0,88.03,0.0,0.0,0.0,0.0,1.41,10.56,0.0,0.0,4.41,28763.071,5.819,73.51,315.057,8.042
0.0,0.0,87.76,0.0,0.0,0.0,4.08,0.0,8.16,0.0,0.0,46.26,28763.071,5.819,73.51,134.574,4.784
0.0,0.0,59.68,0.0,0.0,0.0,40.32,0.0,0.0,0.0,0.0,77.83,28763.071,5.819,73.51,135.592,4.479
0.0,0.0,31.37,0.0,0.0,0.0,68.63,0.0,0.0,0.0,0.0,83.93,28763.071,5.819,73.51,144.55,5.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0065384615384615,21.169999999999998,25129.341,5.061,77.69,20.346,0.638
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.169999999999998,25129.341,5.061,77.69,12.13,0.333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.169999999999998,25129.341,5.061,77.69,10.67,0.249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,21.169999999999998,25129.341,5.061,77.69,60.375,1.529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39,77.61,0.0,0.0,21.14,25129.341,5.061,77.69,155.942,2.604
1.3,0.0,0.0,0.0,0.0,0.0,0.0,62.61,36.09,0.0,0.0,1.53,25129.341,5.061,77.69,71.03,1.762
8.36,0.0,0.6,0.0,0.0,0.0,0.0,57.01,34.03,0.0,0.0,3.13,25129.341,5.061,77.69,91.344,1.315
13.04,0.18,0.0,0.0,0.0,0.09,0.0,12.14,74.55,0.0,0.0,8.04,25129.341,5.061,77.69,88.02,0.968
11.81,0.0,0.09,0.0,0.0,0.35,0.0,0.79,86.96,0.0,0.0,11.76,25129.341,5.061,77.69,138.003,0.766
11.35,0.0,1.53,0.0,0.0,0.51,34.05,2.97,49.59,0.0,0.0,15.6,25129.341,5.061,77.69,235.923,1.052
12.73,0.0,0.87,0.0,0.0,0.51,0.0,1.53,84.36,0.0,0.0,19.98,25129.341,5.061,77.69,485.511,2.059
0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.39,97.92,0.0,0.0,27.39,25129.341,5.061,77.69,391.131,4.166
1.03,0.0,0.0,0.0,0.0,0.0,0.34,1.71,96.92,0.0,0.0,30.52,25129.341,5.061,77.69,138.774,2.809
0.69,0.0,0.34,0.0,0.0,0.34,2.07,4.14,92.42,0.0,0.0,34.3,25129.341,5.061,77.69,93.052,1.816
4.81,0.0,8.52,0.0,0.0,0.0,18.52,34.44,33.71,0.0,0.0,40.89,25129.341,5.061,77.69,71.302,0.907
2.97,0.0,2.89,0.0,0.0,0.7,50.83,1.92,40.52,0.0,0.0,57.55,25129.341,5.061,77.69,65.038,0.669
0.02,0.0,0.17,0.0,0.0,0.0,96.35,0.1,3.36,0.0,0.0,69.48,25129.341,5.061,77.69,62.985,0.536
0.08,0.0,0.48,0.0,0.0,0.0,32.86,0.4,66.18,0.0,0.0,80.06,25129.341,5.061,77.69,136.118,0.66
0.37,0.0,0.36,0.0,0.0,0.09,46.2,7.37,45.61,0.0,0.0,90.07,25129.341,5.061,77.69,287.936,1.334
0.0,0.0,0.01,0.0,0.0,0.0,84.29,1.29,14.41,0.0,0.0,105.42,25129.341,5.061,77.69,231.319,2.421
0.0,0.0,0.0,0.0,0.0,0.0,99.92,0.08,0.0,0.0,0.0,115.21,25129.341,5.061,77.69,256.305,3.224
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,124.19,25129.341,5.061,77.69,322.666,2.836
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,130.22,25129.341,5.061,77.69,336.619,2.582
