iso_date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,day,iso_date,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Entity,iso_code_variant,date_variant,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,year_variant,month_variant,day_variant,iso_date_variant
MEX_2021-05-31,MEX,North America,Mexico,2021-05-31,2413742.0,932.0,2347.857,223568.0,61.0,267.57099999999997,18529.87,7.155,18.024,1716.2920000000001,0.46799999999999997,2.0540000000000003,1.09,,,,,,,,,16137.0,6721840.0,51.602,0.124,12180.0,0.094,0.179,5.6,people tested,30477703.0,21796967.0,12415247.0,,184021.0,545992.0,23.4,16.73,9.53,,4191.0,494133.0,0.379,44.44,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,05,31,MEX_2021-05-31,494133.0,0.379,545992.0,4191.0,184021.0,Mexico,MEX,2021-05-31,0.0,1.11,24.2,0.06,0.76,0.0,3.62,20.51,46.76,0.88,2.1,0.0,2021,2021,31,MEX_2021-05-31
MEX_2021-06-14,MEX,North America,Mexico,2021-06-14,2455351.0,1175.0,2969.857,230187.0,37.0,192.71400000000003,18849.295,9.02,22.799,1767.105,0.284,1.479,1.13,,,,,,,,,18124.0,6899351.0,52.965,0.139,13493.0,0.10400000000000001,0.21600000000000003,4.6,people tested,37803462.0,26422800.0,15175659.0,,281486.0,449274.0,29.02,20.28,11.65,,3449.0,314075.0,0.24100000000000002,44.44,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,06,14,MEX_2021-06-14,314075.0,0.24100000000000002,449274.0,3449.0,281486.0,Mexico,MEX,2021-06-14,0.0,0.55,38.41,0.05,0.55,0.0,10.16,19.45,27.05,1.5,2.28,0.0,2021,2021,14,MEX_2021-06-14
MEX_2021-06-28,MEX,North America,Mexico,2021-06-28,2507453.0,1661.0,4128.857,232608.0,44.0,194.857,19249.273,12.751,31.697,1785.69,0.33799999999999997,1.496,1.21,,,,,,,,,24711.0,7129260.0,54.73,0.19,17962.0,0.138,0.256,3.9,people tested,44385584.0,30385823.0,19126940.0,,472594.0,526376.0,34.07,23.33,14.68,,4041.0,312488.0,0.24,44.44,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,06,28,MEX_2021-06-28,312488.0,0.24,526376.0,4041.0,472594.0,Mexico,MEX,2021-06-28,0.0,0.58,27.68,0.0,0.48,0.0,32.34,12.57,20.88,2.55,2.92,0.0,2021,2021,28,MEX_2021-06-28
MEX_2021-07-12,MEX,North America,Mexico,2021-07-12,2593574.0,3074.0,7385.857,235058.0,89.0,195.571,19910.408,23.599,56.7,1804.499,0.6829999999999999,1.501,1.26,,,,,,,,,39853.0,7450875.0,57.199,0.306,26576.0,0.204,0.33399999999999996,3.0,people tested,51331578.0,35728222.0,20945773.0,,513599.0,513114.0,39.41,27.43,16.08,,3939.0,389394.0,0.299,44.44,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,07,12,MEX_2021-07-12,389394.0,0.299,513114.0,3939.0,513599.0,Mexico,MEX,2021-07-12,0.0,0.19,13.64,0.0,0.14,0.0,65.06,4.45,9.32,1.61,5.59,0.0,2021,2021,12,MEX_2021-07-12
MEX_2021-07-26,MEX,North America,Mexico,2021-07-26,2754438.0,5920.0,12856.286,238595.0,171.0,303.714,21145.333,45.446999999999996,98.695,1831.652,1.3130000000000002,2.332,1.23,,,,,,,,,56698.0,7986532.0,61.31100000000001,0.435,42163.0,0.324,0.37200000000000005,2.7,people tested,60885690.0,42429051.0,24048259.0,,327401.0,865793.0,46.74,32.57,18.46,,6647.0,580595.0,0.446,67.13,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,07,26,MEX_2021-07-26,580595.0,0.446,865793.0,6647.0,327401.0,Mexico,MEX,2021-07-26,0.0,0.04,6.8,0.0,0.04,0.0,83.39,1.75,3.94,0.83,3.21,0.0,2021,2021,26,MEX_2021-07-26
MEX_2021-08-09,MEX,North America,Mexico,2021-08-09,2978330.0,6513.0,16690.286,244690.0,270.0,487.286,22864.112,49.998999999999995,128.128,1878.442,2.073,3.741,1.11,,,,,,,,,63249.0,8629946.0,66.251,0.486,46708.0,0.359,0.397,2.5,people tested,72132661.0,50835215.0,27363404.0,,477683.0,648325.0,55.37,39.03,21.01,,4977.0,449216.0,0.345,67.13,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,08,09,MEX_2021-08-09,449216.0,0.345,648325.0,4977.0,477683.0,Mexico,MEX,2021-08-09,0.0,0.04,3.89,0.0,0.0,0.0,90.66,0.68,2.45,0.52,1.76,0.0,2021,2021,09,MEX_2021-08-09
MEX_2021-08-23,MEX,North America,Mexico,2021-08-23,3231616.0,6543.0,17596.857,253526.0,371.0,696.2860000000001,24808.543999999998,50.229,135.088,1946.274,2.8480000000000003,5.345,1.0,,,,,,,,,52671.0,9263161.0,71.112,0.40399999999999997,42747.0,0.32799999999999996,0.38,2.6,people tested,80886612.0,56409551.0,30991824.0,,202947.0,523023.0,62.1,43.3,23.79,,4015.0,300645.0,0.231,67.13,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,08,23,MEX_2021-08-23,300645.0,0.231,523023.0,4015.0,202947.0,Mexico,MEX,2021-08-23,0.0,0.0,1.56,0.0,0.0,0.0,96.56,0.18,0.92,0.28,0.5,0.0,2021,2021,23,MEX_2021-08-23
MEX_2021-09-06,MEX,North America,Mexico,2021-09-06,3433511.0,5127.0,13178.143,263470.0,330.0,711.2860000000001,26358.456000000002,39.359,101.166,2022.6129999999998,2.533,5.46,0.92,,,,,,,,,42559.0,9738997.0,74.765,0.327,31676.0,0.243,0.375,2.7,people tested,87224714.0,59059884.0,35813552.0,,210494.0,382233.0,66.96,45.34,27.49,,2934.0,216060.0,0.166,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,09,06,MEX_2021-09-06,216060.0,0.166,382233.0,2934.0,210494.0,Mexico,MEX,2021-09-06,0.0,0.0,0.62,0.0,0.0,0.0,98.86,0.05,0.21,0.0,0.26,0.0,2021,2021,06,MEX_2021-09-06
MEX_2021-09-20,MEX,North America,Mexico,2021-09-20,3573044.0,3367.0,8143.0,271765.0,262.0,542.286,27429.626,25.848000000000003,62.512,2086.292,2.011,4.163,0.89,,,,,,,,,36199.0,10094522.0,77.494,0.278,22302.0,0.171,0.34600000000000003,2.9,people tested,95638622.0,62254786.0,41918336.0,,367223.0,508290.0,73.42,47.79,32.18,,3902.0,190474.0,0.146,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,09,20,MEX_2021-09-20,190474.0,0.146,508290.0,3902.0,367223.0,Mexico,MEX,2021-09-20,0.0,0.0,0.34,0.0,0.0,0.0,99.37,0.0,0.19,0.0,0.1,0.0,2021,2021,20,MEX_2021-09-20
MEX_2021-10-04,MEX,North America,Mexico,2021-10-04,3684242.0,5262.0,6919.286,279106.0,514.0,490.0,28283.273999999998,40.395,53.118,2142.647,3.946,3.762,0.86,,,,,,,,,27876.0,10410128.0,79.917,0.214,20616.0,0.158,0.26899999999999996,3.7,people tested,102643418.0,64323090.0,46054543.0,,,468145.0,78.8,49.38,35.36,,3594.0,121355.0,0.09300000000000001,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,10,04,MEX_2021-10-04,121355.0,0.09300000000000001,468145.0,3594.0,,Mexico,MEX,2021-10-04,0.0,0.0,0.08,0.0,0.0,0.0,99.83,0.0,0.05,0.0,0.04,0.0,2021,2021,04,MEX_2021-10-04
MEX_2021-10-18,MEX,North America,Mexico,2021-10-18,3758469.0,1413.0,4746.714,284477.0,96.0,321.42900000000003,28853.101000000002,10.847000000000001,36.44,2183.88,0.737,2.468,0.85,,,,,,,,,24700.0,10679551.0,81.985,0.19,18606.0,0.14300000000000002,0.207,4.8,people tested,112198441.0,69105502.0,51291609.0,,1623902.0,688138.0,86.13,53.05,39.38,,5283.0,346421.0,0.266,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,10,18,MEX_2021-10-18,346421.0,0.266,688138.0,5283.0,1623902.0,Mexico,MEX,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,99.94,0.06,0.0,0.0,0.0,0.0,2021,2021,18,MEX_2021-10-18
MEX_2021-11-01,MEX,North America,Mexico,2021-11-01,3807211.0,0.0,3251.857,288365.0,0.0,267.0,29227.285,0.0,24.964000000000002,2213.7270000000003,0.0,2.05,0.88,,,,,,,,,16924.0,10906279.0,83.726,0.13,15053.0,0.11599999999999999,0.179,5.6,people tested,126429271.0,74634486.0,60629516.0,,89901.0,1543520.0,97.06,57.3,46.54,,11849.0,655060.0,0.503,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,11,01,MEX_2021-11-01,655060.0,0.503,1543520.0,11849.0,89901.0,Mexico,MEX,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,01,MEX_2021-11-01
MEX_2021-11-15,MEX,North America,Mexico,2021-11-15,3845733.0,942.0,2706.7140000000004,291147.0,58.0,201.857,29523.011000000002,7.232,20.779,2235.084,0.445,1.55,0.94,,,,,,,,,6074.0,11103410.0,85.23899999999999,0.047,12888.0,0.099,0.163,6.1,people tested,129859458.0,75455207.0,63394870.0,,53311.0,214728.0,99.69,57.93,48.67,,1648.0,71699.0,0.055,35.19,130262220.0,66.444,29.3,6.857,4.321000000000001,17336.468999999997,2.5,152.783,13.06,6.9,21.4,87.84700000000001,1.38,75.05,0.779,,,,,2021,11,15,MEX_2021-11-15,71699.0,0.055,214728.0,1648.0,53311.0,Mexico,MEX,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,15,MEX_2021-11-15
MKD_2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Macedonia,MKD,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,88.24,0.0,0.0,0.0,2021,2021,25,MKD_2021-01-25
MKD_2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Macedonia,MKD,2021-02-08,0.0,1.64,0.0,0.0,0.0,0.0,0.0,24.59,73.77,0.0,0.0,0.0,2021,2021,08,MKD_2021-02-08
MKD_2021-02-22,MKD,Europe,North Macedonia,2021-02-22,99408.0,123.0,329.57099999999997,3076.0,13.0,11.142999999999999,47731.244000000006,59.059,158.245,1476.957,6.242000000000001,5.35,1.25,,,,,,,,,2813.0,506037.0,242.976,1.351,2341.0,1.124,0.141,7.1,tests performed,,,,,,189.0,,,,,91.0,189.0,0.009000000000000001,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,,,,,2021,02,22,MKD_2021-02-22,189.0,0.009000000000000001,189.0,91.0,,North Macedonia,MKD,2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,2021,2021,22,MKD_2021-02-22
MKD_2021-04-05,MKD,Europe,North Macedonia,2021-04-05,135167.0,300.0,1132.4289999999999,3977.0,37.0,37.286,64901.105,144.046,543.741,1909.576,17.766,17.903,1.0,,,,,,,,,4555.0,646948.0,310.635,2.187,3821.0,1.835,0.29600000000000004,3.4,tests performed,12052.0,12052.0,,,,663.0,0.58,0.58,,,318.0,663.0,0.032,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,,,,,2021,04,05,MKD_2021-04-05,663.0,0.032,663.0,318.0,,North Macedonia,MKD,2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,2.78,0.0,0.0,0.0,2021,2021,05,MKD_2021-04-05
MKD_2021-04-19,MKD,Europe,North Macedonia,2021-04-19,147229.0,135.0,742.143,4478.0,35.0,30.857,70692.734,64.821,356.344,2150.134,16.805,14.815999999999999,0.74,,,,,,,,,3171.0,694656.0,333.543,1.5230000000000001,2984.0,1.433,0.249,4.0,tests performed,41421.0,41421.0,,,2450.0,2201.0,1.99,1.99,,,1057.0,2201.0,0.106,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,,,,,2021,04,19,MKD_2021-04-19,2201.0,0.106,2201.0,1057.0,2450.0,North Macedonia,MKD,2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.06,1.94,0.0,0.0,0.0,2021,2021,19,MKD_2021-04-19
MKD_2021-05-17,MKD,Europe,North Macedonia,2021-05-17,154725.0,27.0,96.286,5230.0,19.0,17.285999999999998,74291.976,12.964,46.232,2511.21,9.123,8.3,0.48,,,,,,,,,,,,,1745.0,0.838,0.055,18.1,tests performed,,,,,,8697.0,,,,,4176.0,8621.0,0.414,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,,,,,2021,05,17,MKD_2021-05-17,8621.0,0.414,8697.0,4176.0,,North Macedonia,MKD,2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021,2021,17,MKD_2021-05-17
MKD_2021-11-15,MKD,Europe,North Macedonia,2021-11-15,209449.0,172.0,459.42900000000003,7337.0,9.0,13.571,100567.975,82.587,220.597,3522.897,4.321000000000001,6.516,0.95,,,,,,,,,,1428329.0,685.819,,,,,,tests performed,,,,,,3289.0,,,,,1579.0,2561.0,0.12300000000000001,,2082661.0,82.6,39.1,13.26,8.16,13111.214,5.0,322.688,10.08,,,,4.28,75.8,0.774,,,,,2021,11,15,MKD_2021-11-15,2561.0,0.12300000000000001,3289.0,1579.0,,North Macedonia,MKD,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,15,MKD_2021-11-15
MLT_2021-04-05,MLT,Europe,Malta,2021-04-05,29279.0,56.0,48.714,399.0,1.0,1.571,56731.254,108.506,94.389,773.1060000000001,1.9380000000000002,3.045,0.64,15.0,29.064,54.0,104.631,,,,,1946.0,819860.0,1588.568,3.7710000000000004,2082.0,4.034,0.023,42.7,tests performed,219161.0,159065.0,60096.0,,3461.0,4721.0,42.46,30.82,11.64,,9147.0,3613.0,0.7,75.0,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,,4.485,82.53,0.895,,,,,2021,04,05,MLT_2021-04-05,3613.0,0.7,4721.0,9147.0,3461.0,Malta,MLT,2021-04-05,0.0,0.0,0.0,0.0,0.0,7.89,0.0,81.58,10.53,0.0,0.0,0.0,2021,2021,05,MLT_2021-04-05
MLT_2021-04-19,MLT,Europe,Malta,2021-04-19,30026.0,60.0,52.143,409.0,0.0,1.0,58178.648,116.257,101.03200000000001,792.482,0.0,1.9380000000000002,0.75,9.0,17.438,45.0,87.19200000000001,,,,,1580.0,847581.0,1642.281,3.0610000000000004,1836.0,3.557,0.027999999999999997,35.2,tests performed,282841.0,195071.0,87770.0,,6325.0,4777.0,54.8,37.8,17.01,,9256.0,2818.0,0.546,71.3,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,,4.485,82.53,0.895,,,,,2021,04,19,MLT_2021-04-19,2818.0,0.546,4777.0,9256.0,6325.0,Malta,MLT,2021-04-19,3.12,0.0,12.5,0.0,0.0,3.12,0.0,71.88,9.38,0.0,0.0,0.0,2021,2021,19,MLT_2021-04-19
MLT_2021-05-03,MLT,Europe,Malta,2021-05-03,30354.0,35.0,23.570999999999998,416.0,0.0,0.429,58814.183,67.816,45.672,806.045,0.0,0.83,0.78,7.0,13.562999999999999,36.0,69.75399999999999,,,,,1550.0,872649.0,1690.8529999999998,3.003,1767.0,3.424,0.013000000000000001,75.0,tests performed,346951.0,237018.0,109933.0,,5042.0,4035.0,67.23,45.92,21.3,,7818.0,2978.0,0.5770000000000001,67.59,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,,4.485,82.53,0.895,,,,,2021,05,03,MLT_2021-05-03,2978.0,0.5770000000000001,4035.0,7818.0,5042.0,Malta,MLT,2021-05-03,2.27,0.0,36.36,0.0,0.0,11.36,0.0,38.64,11.37,0.0,0.0,0.0,2021,2021,03,MLT_2021-05-03
MLT_2021-05-17,MLT,Europe,Malta,2021-05-17,30484.0,4.0,3.714,417.0,0.0,0.0,59066.072,7.75,7.197,807.9830000000001,0.0,0.0,0.39,4.0,7.75,15.0,29.064,,,,,1541.0,898798.0,1741.519,2.986,1927.0,3.734,0.002,518.8,tests performed,430508.0,286709.0,147667.0,,6183.0,6250.0,83.42,55.55,28.61,,12110.0,3050.0,0.591,56.48,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,,4.485,82.53,0.895,,,,,2021,05,17,MLT_2021-05-17,3050.0,0.591,6250.0,12110.0,6183.0,Malta,MLT,2021-05-17,0.0,0.0,21.88,0.0,0.0,3.12,0.0,71.88,3.12,0.0,0.0,0.0,2021,2021,17,MLT_2021-05-17
MLT_2021-07-12,MLT,Europe,Malta,2021-07-12,31240.0,179.0,82.286,420.0,0.0,0.0,60530.905,346.832,159.438,813.796,0.0,0.0,3.05,1.0,1.9380000000000002,8.0,15.501,,,,,2647.0,1018448.0,1973.354,5.129,2797.0,5.419,0.028999999999999998,34.0,tests performed,709131.0,373349.0,351395.0,,2274.0,2744.0,137.4,72.34,68.09,,5317.0,1296.0,0.251,43.52,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,,4.485,82.53,0.895,,,,,2021,07,12,MLT_2021-07-12,1296.0,0.251,2744.0,5317.0,2274.0,Malta,MLT,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,98.33,1.67,0.0,0.0,0.0,0.0,2021,2021,12,MLT_2021-07-12
MNE_2021-07-26,MNE,Europe,Montenegro,2021-07-26,101207.0,77.0,73.857,1627.0,3.0,0.5710000000000001,161144.557,122.602,117.59700000000001,2590.554,4.777,0.91,1.83,,,,,,,,,,,,,,,,,,317710.0,168455.0,149255.0,,665.0,1396.0,50.59,26.82,23.76,,2223.0,935.0,0.149,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.8290000000000001,,,,,2021,07,26,MNE_2021-07-26,935.0,0.149,1396.0,2223.0,665.0,Montenegro,MNE,2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,93.33,6.67,0.0,0.0,0.0,0.0,2021,2021,26,MNE_2021-07-26
MNE_2021-08-09,MNE,Europe,Montenegro,2021-08-09,103932.0,210.0,249.71400000000003,1636.0,1.0,0.7140000000000001,165483.376,334.36800000000005,397.602,2604.884,1.5919999999999999,1.137,1.52,,,,,,,,,,,,,,,,,,347255.0,188921.0,158334.0,,762.0,2034.0,55.29,30.08,25.21,,3239.0,1478.0,0.235,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.8290000000000001,,,,,2021,08,09,MNE_2021-08-09,1478.0,0.235,2034.0,3239.0,762.0,Montenegro,MNE,2021-08-09,0.0,0.0,4.23,0.0,0.0,0.0,91.55,4.23,-0.01,0.0,0.0,0.0,2021,2021,09,MNE_2021-08-09
MNE_2021-08-23,MNE,Europe,Montenegro,2021-08-23,110377.0,415.0,554.857,1680.0,9.0,4.857,175745.282,660.7739999999999,883.459,2674.942,14.33,7.734,1.31,,,,,,,,,,,,,,,,,,375542.0,202810.0,172732.0,,868.0,2209.0,59.79,32.29,27.5,,3517.0,1038.0,0.165,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.8290000000000001,,,,,2021,08,23,MNE_2021-08-23,1038.0,0.165,2209.0,3517.0,868.0,Montenegro,MNE,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,23,MNE_2021-08-23
MNE_2021-09-06,MNE,Europe,Montenegro,2021-09-06,118466.0,362.0,525.571,1770.0,13.0,7.143,188624.80899999998,576.386,836.829,2818.242,20.699,11.373,0.98,,,,,,,,,,,,,,,,,,404847.0,215264.0,189583.0,,527.0,1802.0,64.46,34.27,30.19,,2869.0,782.0,0.125,,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,,3.861,76.88,0.8290000000000001,,,,,2021,09,06,MNE_2021-09-06,782.0,0.125,1802.0,2869.0,527.0,Montenegro,MNE,2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,06,MNE_2021-09-06
MOZ_2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,MOZ,2021-01-04,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2021,2021,04,MOZ_2021-01-04
MOZ_2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,MOZ,2021-01-11,64.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48,0.0,0.0,0.0,2021,2021,11,MOZ_2021-01-11
MOZ_2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,MOZ,2021-01-25,88.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,2021,2021,25,MOZ_2021-01-25
MOZ_2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,MOZ,2021-02-08,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,2021,2021,08,MOZ_2021-02-08
MOZ_2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,MOZ,2021-02-22,95.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,2021,2021,22,MOZ_2021-02-22
MOZ_2021-03-22,MOZ,Africa,Mozambique,2021-03-22,66306.0,94.0,255.71400000000003,747.0,1.0,3.1430000000000002,2061.5589999999997,2.923,7.9510000000000005,23.225,0.031,0.098,0.71,,,,,,,,,898.0,466296.0,14.498,0.027999999999999997,1681.0,0.052000000000000005,0.152,6.6,units unclear,,,,,,1087.0,,,,,34.0,1087.0,0.003,55.56,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,,2021,03,22,MOZ_2021-03-22,1087.0,0.003,1087.0,34.0,,Mozambique,MOZ,2021-03-22,69.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12,0.0,0.0,0.0,2021,2021,22,MOZ_2021-03-22
MOZ_2021-06-28,MOZ,Africa,Mozambique,2021-06-28,75422.0,284.0,406.42900000000003,869.0,1.0,3.0,2344.989,8.83,12.637,27.019000000000002,0.031,0.09300000000000001,1.74,,,,,,,,,3685.0,593995.0,18.468,0.115,2286.0,0.071,0.17800000000000002,5.6,units unclear,,,,,,4956.0,,,,,154.0,1329.0,0.004,53.7,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,,2021,06,28,MOZ_2021-06-28,1329.0,0.004,4956.0,154.0,,Mozambique,MOZ,2021-06-28,2.63,0.0,0.0,0.0,0.0,0.0,96.49,0.0,0.88,0.0,0.0,0.0,2021,2021,28,MOZ_2021-06-28
MOZ_2021-07-12,MOZ,Africa,Mozambique,2021-07-12,90555.0,1687.0,1381.0,996.0,14.0,12.0,2815.498,52.452,42.937,30.967,0.435,0.373,1.42,,,,,,,,,3737.0,642511.0,19.977,0.11599999999999999,4078.0,0.127,0.33899999999999997,3.0,units unclear,,,,,,11654.0,,,,,362.0,1251.0,0.004,56.48,32163045.0,37.728,17.7,3.158,1.87,1136.103,62.9,329.94199999999995,3.3,5.1,29.1,12.227,0.7,60.85,0.456,,,,,2021,07,12,MOZ_2021-07-12,1251.0,0.004,11654.0,362.0,,Mozambique,MOZ,2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2021,2021,12,MOZ_2021-07-12
